Query	Document_ID	Rank	Similarity
10	00438	32	14.96632480621338
10	01181	33	14.885708808898926
10	01091	34	14.86985206604004
10	00386	35	14.869466781616213
10	00899	36	14.844196319580078
10	00287	37	14.793899536132812
10	01201	38	14.766433715820312
10	01213	39	14.727313041687012
10	00648	40	14.69565773010254
10	01093	41	14.695368766784668
10	00157	42	14.691038131713867
10	00729	43	14.565898895263672
10	00288	44	14.563283920288086
10	00414	45	14.55745792388916
10	00680	46	14.555459022521973
10	00689	47	14.533282279968262
10	00906	48	14.457717895507812
10	00181	49	14.442432403564451
10	00852	50	14.423399925231934
10	00292	51	14.408711433410645
10	01215	52	14.343202590942385
10	00089	53	14.341794967651367
10	01179	54	14.34019660949707
10	00394	55	14.30678367614746
10	00460	56	14.288397789001465
10	01234	57	14.201435089111328
10	01188	58	14.182903289794922
10	00563	59	14.120436668395996
10	01165	60	14.112180709838867
10	00392	61	14.000304222106934
10	00945	62	13.980109214782717
10	00914	63	13.96121883392334
10	00189	64	13.906561851501465
10	00993	65	13.849054336547852
10	00905	66	13.778976440429688
10	00711	67	13.771453857421877
10	00212	68	13.770427703857422
10	00988	69	13.767202377319336
10	00936	70	13.721134185791016
10	01154	71	13.718954086303713
10	01185	72	13.678051948547363
10	00279	73	13.677173614501951
10	01145	74	13.673577308654783
10	00961	75	13.67298698425293
10	00501	76	13.654762268066406
10	00108	77	13.609766006469728
10	00843	78	13.607200622558594
10	00971	79	13.601009368896484
10	01076	80	13.59211540222168
10	01050	81	13.579019546508787
10	00602	82	13.55768871307373
10	00458	83	13.555214881896973
10	00150	84	13.539274215698242
10	00459	85	13.532262802124023
10	00963	86	13.513829231262209
10	00185	87	13.512555122375488
10	00092	88	13.511201858520508
10	01102	89	13.497198104858398
10	00419	90	13.491320610046388
10	00543	91	13.490928649902344
10	00302	92	13.479327201843262
10	00128	93	13.447489738464355
10	00856	94	13.43783473968506
10	00992	95	13.430627822875977
10	00283	96	13.426356315612791
10	00698	97	13.412704467773438
10	01112	98	13.41047477722168
10	00466	99	13.409612655639648
10	01167	100	13.4049072265625
11	00798	1	21.25808906555176
11	00991	2	21.162010192871094
11	00796	3	20.63481330871582
11	00649	4	20.07963752746582
11	00909	5	19.65579414367676
11	00834	6	18.92517852783203
11	00096	7	18.85224151611328
11	00186	8	18.66383934020996
11	00799	9	18.62768173217773
11	00596	10	18.494705200195312
11	00659	11	18.307111740112305
11	01064	12	18.297840118408203
11	00396	13	18.09761047363281
11	00908	14	18.012035369873047
11	01119	15	17.755130767822266
11	00319	16	17.724454879760742
11	00835	17	17.698135375976562
11	00518	18	17.676916122436523
11	00900	19	17.531274795532227
11	01002	20	17.206998825073242
11	00661	21	17.164058685302734
11	00712	22	17.15595054626465
11	00775	23	16.95862579345703
11	00788	24	16.72417449951172
11	00483	25	16.355480194091797
11	00333	26	16.349185943603516
11	00644	27	16.271883010864258
11	01226	28	16.268341064453125
11	00033	29	16.193864822387695
11	00473	30	16.11225128173828
11	00875	31	16.065675735473633
11	00801	32	16.025936126708984
11	01028	33	15.714170455932615
11	00772	34	15.434388160705566
11	00353	35	15.402175903320312
11	00301	36	15.374086380004885
11	00470	37	15.356452941894531
11	01178	38	15.345989227294922
11	00322	39	15.191890716552734
11	00330	40	15.10569953918457
11	00071	41	14.995153427124023
11	00225	42	14.77980613708496
11	00158	43	14.614274978637695
11	00099	44	14.582988739013672
11	00831	45	14.49793529510498
11	00946	46	14.483892440795898
11	00234	47	14.373539924621582
11	00175	48	14.347139358520508
11	00378	49	14.179412841796877
11	00697	50	14.157756805419922
11	00877	51	14.15039348602295
11	00968	52	14.083057403564451
11	01014	53	14.016618728637695
11	00671	54	13.867725372314451
11	00038	55	13.732905387878418
11	01176	56	13.694255828857422
11	00036	57	13.61112117767334
11	00849	58	13.605186462402344
11	00318	59	13.433773040771484
11	00482	60	13.428120613098145
11	01182	61	13.37175178527832
11	00403	62	13.2659912109375
11	00871	63	13.241381645202637
11	01174	64	13.208402633666992
11	00930	65	13.15425968170166
11	00600	66	12.796618461608888
11	00035	67	12.733409881591797
11	00870	68	12.710651397705078
11	00280	69	12.646050453186035
11	00818	70	12.495306968688965
11	00423	71	10.760846138000488
11	00147	72	10.266592979431152
11	00895	73	10.112202644348145
11	00037	74	9.991952896118164
11	00776	75	9.960590362548828
11	00612	76	9.880889892578123
11	01049	77	9.861370086669922
11	00969	78	9.734505653381348
11	01144	79	9.4395112991333
11	00429	80	9.372901916503906
11	00144	81	9.347944259643556
11	00615	82	9.312858581542969
11	01079	83	9.302834510803224
11	00352	84	9.277719497680664
11	00559	85	9.176717758178713
11	00133	86	8.990852355957031
11	00356	87	8.985641479492188
11	01207	88	8.947551727294922
11	00012	89	8.927565574645996
11	00227	90	8.860095977783203
11	00192	91	8.818169593811035
11	00381	92	8.811195373535156
11	00173	93	8.752973556518555
11	01170	94	8.740506172180176
11	00377	95	8.733491897583008
11	00161	96	8.711872100830078
11	00313	97	8.668460845947266
11	00748	98	8.641767501831055
11	00956	99	8.639274597167969
11	00479	100	8.611480712890625
12	00466	1	20.458181381225582
12	00430	2	18.55673217773437
12	00501	3	18.160873413085938
12	00140	4	17.409915924072266
12	00046	5	17.18853759765625
12	00602	6	17.111597061157227
12	00765	7	17.09659194946289
12	00124	8	16.94684410095215
12	00322	9	16.893272399902344
12	00205	10	16.860511779785156
12	00288	11	16.8154296875
12	00538	12	16.633787155151367
12	00693	13	16.611408233642578
12	00190	14	16.55986976623535
12	00144	15	16.521223068237305
12	00794	16	16.425302505493164
12	00960	17	16.352636337280273
12	01192	18	16.281789779663086
12	00856	19	16.244462966918945
12	00437	20	16.22913932800293
12	00292	21	16.201284408569336
12	00562	22	16.19414710998535
12	00895	23	16.164907455444336
12	00901	24	16.132244110107422
12	00174	25	16.078632354736328
12	00418	26	16.042137145996094
12	00441	27	15.95141315460205
12	00867	28	15.893855094909668
12	01200	29	15.879486083984377
12	00392	30	15.81243896484375
12	00283	31	15.803580284118652
12	01039	32	15.789637565612791
12	00899	33	15.78156280517578
12	00126	34	15.744441986083984
12	00831	35	15.73066520690918
12	00912	36	15.626919746398926
12	00658	37	15.591928482055664
12	01237	38	15.5009126663208
12	00312	39	15.473749160766602
12	00189	40	15.461258888244627
12	00314	41	15.460318565368652
12	00711	42	15.456125259399414
12	01167	43	15.44194221496582
12	01137	44	15.42745590209961
12	01050	45	15.420809745788574
12	00490	46	15.413816452026367
12	01125	47	15.396661758422852
12	00754	48	15.390986442565918
12	00568	49	15.38845443725586
12	01136	50	15.38135814666748
12	00394	51	15.371803283691406
12	00125	52	15.339872360229492
12	00185	53	15.326051712036133
12	00924	54	15.311501502990724
12	00984	55	15.29192352294922
12	00439	56	15.258843421936035
12	00443	57	15.257720947265623
12	00540	58	15.254640579223633
12	00529	59	15.243502616882324
12	01051	60	15.1957426071167
12	00993	61	15.190279006958008
12	00969	62	15.184101104736328
12	01107	63	15.129755973815918
12	00751	64	15.100595474243164
12	01181	65	15.097253799438477
12	01173	66	15.086498260498049
12	01016	67	15.071825981140137
12	00755	68	15.071017265319824
12	00964	69	15.068856239318848
12	00301	70	15.031023979187012
12	00928	71	14.997811317443848
12	00059	72	14.98852252960205
12	00690	73	14.96540069580078
12	00758	74	14.962876319885254
12	00297	75	14.958023071289062
12	00850	76	14.949377059936523
12	01161	77	14.946218490600586
12	00055	78	14.945762634277344
12	00748	79	14.938212394714355
12	01205	80	14.919648170471191
12	00424	81	14.914607048034668
12	00566	82	14.914103507995604
12	00776	83	14.888249397277832
12	01216	84	14.881739616394045
12	00496	85	14.863155364990234
12	01117	86	14.85745334625244
12	00092	87	14.837319374084473
12	00063	88	14.836573600769045
12	00563	89	14.779471397399902
12	00401	90	14.778301239013672
12	01066	91	14.75357151031494
12	01128	92	14.74827766418457
12	00633	93	14.742276191711426
12	00398	94	14.735872268676758
12	01185	95	14.711141586303713
12	00676	96	14.690183639526367
12	00337	97	14.690118789672852
12	00809	98	14.667375564575195
12	01175	99	14.6506986618042
12	00278	100	14.630069732666016
13	00392	1	19.21876716613769
13	00301	2	18.848691940307617
13	00314	3	18.5451774597168
13	01076	4	18.41965103149414
13	00867	5	18.07351875305176
13	01192	6	18.04567146301269
13	00522	7	17.8870849609375
13	00776	8	17.876924514770508
13	00559	9	17.520883560180664
13	00189	10	16.919010162353516
13	00333	11	16.835941314697266
13	00690	12	16.728181838989258
13	00822	13	16.715579986572266
13	00205	14	16.499406814575195
13	00398	15	16.4775447845459
13	01158	16	16.38190269470215
13	00693	17	16.381282806396484
13	00089	18	16.36931610107422
13	01107	19	16.352277755737305
13	00770	20	16.344179153442383
13	01106	21	16.33196258544922
13	00496	22	16.325672149658203
13	00875	23	16.19236946105957
13	00899	24	16.19036865234375
13	00437	25	16.048248291015625
13	00901	26	16.021995544433594
13	00394	27	15.911947250366213
13	00915	28	15.89724349975586
13	00151	29	15.806720733642578
13	00961	30	15.754728317260742
13	00755	31	15.7405424118042
13	00297	32	15.677169799804688
13	00928	33	15.623785018920898
13	01205	34	15.611559867858888
13	00174	35	15.565040588378906
13	01186	36	15.533605575561523
13	01234	37	15.520472526550291
13	00092	38	15.512752532958984
13	01175	39	15.508974075317385
13	00260	40	15.499239921569824
13	00181	41	15.475171089172363
13	00386	42	15.39661979675293
13	00443	43	15.391864776611328
13	00150	44	15.30069065093994
13	00652	45	15.23006534576416
13	00182	46	15.177777290344238
13	01049	47	15.17147159576416
13	00676	48	15.159862518310549
13	00788	49	15.088951110839844
13	00602	50	15.05656909942627
13	00336	51	15.049962043762209
13	00707	52	15.024818420410156
13	00959	53	15.015177726745604
13	00041	54	15.004055976867676
13	00441	55	14.986797332763672
13	00246	56	14.976462364196776
13	00223	57	14.958139419555664
13	00568	58	14.951665878295898
13	00499	59	14.935736656188965
13	00052	60	14.903800964355469
13	00662	61	14.847674369812012
13	00962	62	14.808911323547363
13	00913	63	14.79118537902832
13	00944	64	14.762531280517578
13	00596	65	14.761343002319336
13	00766	66	14.757362365722656
13	00299	67	14.753430366516112
13	00975	68	14.71998119354248
13	00936	69	14.713446617126465
13	01206	70	14.703914642333984
13	00856	71	14.677364349365234
13	00455	72	14.649754524230955
13	00648	73	14.588162422180176
13	00490	74	14.581537246704102
13	01028	75	14.572257041931152
13	00100	76	14.55250358581543
13	00190	77	14.539907455444336
13	00066	78	14.51611614227295
13	00322	79	14.50799560546875
13	01115	80	14.50343132019043
13	00462	81	14.499885559082031
13	00852	82	14.462005615234377
13	00017	83	14.455804824829102
13	01117	84	14.41270637512207
13	01125	85	14.397324562072754
13	00278	86	14.38932991027832
13	01016	87	14.364934921264648
13	00571	88	14.338167190551758
13	00350	89	14.30307388305664
13	00141	90	14.277437210083008
13	00419	91	14.26032829284668
13	01217	92	14.24825954437256
13	00540	93	14.240681648254396
13	00501	94	14.224120140075684
13	00830	95	14.210704803466797
13	01002	96	14.195310592651367
13	00819	97	14.18170166015625
13	00527	98	14.174893379211426
13	00172	99	14.15567684173584
13	00055	100	14.139976501464844
14	00815	1	19.71299171447754
14	00899	2	18.99691200256348
14	00798	3	18.05063819885254
14	00150	4	17.934158325195312
14	01117	5	17.805368423461914
14	00174	6	17.611568450927734
14	00946	7	17.42668914794922
14	00584	8	17.334144592285156
14	00190	9	16.732152938842773
14	00038	10	16.710289001464844
14	00755	11	16.60310173034668
14	00697	12	16.4814395904541
14	00928	13	16.43650245666504
14	00930	14	16.395490646362305
14	01002	15	16.329832077026367
14	01076	16	16.235536575317383
14	00596	17	16.089818954467773
14	00852	18	16.049415588378906
14	00462	19	16.02016830444336
14	00392	20	16.018720626831055
14	00959	21	15.903973579406738
14	01128	22	15.806663513183594
14	00597	23	15.73089599609375
14	01110	24	15.701459884643556
14	01106	25	15.626405715942385
14	00404	26	15.592985153198242
14	00141	27	15.549604415893556
14	01067	28	15.504315376281738
14	00175	29	15.50264835357666
14	00441	30	15.495341300964355
14	00657	31	15.448671340942385
14	01234	32	15.432900428771973
14	01182	33	15.422313690185549
14	01135	34	15.40582275390625
14	00643	35	15.388005256652832
14	00293	36	15.37824821472168
14	00719	37	15.3615140914917
14	00645	38	15.358580589294434
14	00629	39	15.35145378112793
14	01100	40	15.344955444335938
14	01200	41	15.321409225463867
14	00717	42	15.30123805999756
14	00969	43	15.286569595336914
14	00771	44	15.254026412963867
14	00676	45	15.211447715759276
14	00954	46	15.196702003479004
14	00205	47	15.185417175292969
14	01237	48	15.158458709716797
14	00693	49	15.142986297607422
14	00658	50	15.138493537902832
14	00242	51	15.1077880859375
14	00313	52	15.100921630859377
14	01008	53	15.096470832824709
14	00482	54	15.075894355773926
14	01016	55	15.048404693603516
14	01167	56	15.040800094604492
14	00646	57	15.037683486938477
14	00131	58	14.987733840942385
14	00246	59	14.972795486450195
14	00394	60	14.942367553710938
14	00754	61	14.941904067993164
14	01107	62	14.93526554107666
14	00092	63	14.927497863769531
14	00790	64	14.886462211608888
14	00260	65	14.861017227172852
14	01049	66	14.843667984008787
14	00323	67	14.834606170654297
14	00401	68	14.828553199768066
14	01047	69	14.82564926147461
14	00707	70	14.820245742797852
14	01186	71	14.81933307647705
14	00785	72	14.774917602539062
14	01207	73	14.770380020141602
14	00532	74	14.762030601501465
14	00304	75	14.752144813537598
14	01124	76	14.719724655151367
14	00302	77	14.713313102722168
14	00791	78	14.706130981445312
14	00144	79	14.66281509399414
14	00289	80	14.63914966583252
14	00254	81	14.635272979736328
14	01214	82	14.623075485229492
14	00350	83	14.6091890335083
14	00744	84	14.596391677856444
14	00535	85	14.588443756103516
14	00156	86	14.582680702209473
14	00860	87	14.551264762878418
14	00830	88	14.52608871459961
14	00706	89	14.521632194519045
14	00380	90	14.519109725952148
14	00529	91	14.494922637939451
14	00204	92	14.472265243530272
14	00140	93	14.457319259643556
14	01035	94	14.454628944396973
14	00003	95	14.45263671875
14	01145	96	14.451695442199709
14	00998	97	14.446624755859377
14	00169	98	14.42024040222168
14	00137	99	14.411733627319336
14	00314	100	14.406963348388672
15	00301	1	21.36477279663086
15	00398	2	20.821949005126957
15	00559	3	20.02126121520996
15	00322	4	19.546600341796875
15	00690	5	19.506332397460938
15	00297	6	19.256755828857425
15	01192	7	18.963529586791992
15	00501	8	18.92379379272461
15	00392	9	18.86139678955078
15	00822	10	18.753929138183597
15	00174	11	18.75282096862793
15	00266	12	18.569921493530277
15	00776	13	18.520496368408203
15	00475	14	18.387208938598636
15	00870	15	18.383575439453125
15	00314	16	17.746341705322266
15	01216	17	17.73220443725586
15	00499	18	17.57355499267578
15	00190	19	17.304994583129883
15	00059	20	17.01813316345215
15	00997	21	16.974380493164062
15	01083	22	16.913036346435547
15	00658	23	16.773317337036133
15	00124	24	16.66767692565918
15	00386	25	16.564746856689453
15	00965	26	16.53632354736328
15	01156	27	16.440982818603516
15	00915	28	16.372385025024414
15	00648	29	16.336050033569336
15	00875	30	16.23986053466797
15	00205	31	16.21664810180664
15	00292	32	16.18108367919922
15	00964	33	16.130290985107422
15	00189	34	16.08391571044922
15	01233	35	16.0828914642334
15	00898	36	16.072111129760742
15	00984	37	16.06868553161621
15	01145	38	16.029502868652344
15	00148	39	15.986306190490724
15	00437	40	15.968002319335938
15	01019	41	15.957629203796388
15	00126	42	15.891511917114258
15	00568	43	15.891301155090332
15	00797	44	15.814345359802246
15	00798	45	15.793676376342772
15	00055	46	15.721942901611328
15	00283	47	15.680185317993164
15	00382	48	15.678797721862791
15	00443	49	15.659363746643066
15	01179	50	15.513925552368164
15	01125	51	15.443552017211914
15	00766	52	15.432689666748049
15	00394	53	15.358064651489258
15	00975	54	15.333224296569824
15	00485	55	15.306827545166016
15	01115	56	15.22649383544922
15	00312	57	15.182461738586426
15	01093	58	15.179018020629885
15	00099	59	15.154476165771484
15	00110	60	15.13137435913086
15	00541	61	15.127652168273926
15	00914	62	15.017163276672363
15	00089	63	14.983327865600586
15	00092	64	14.947123527526855
15	00422	65	14.936994552612305
15	00562	66	14.934566497802734
15	00272	67	14.92095184326172
15	00950	68	14.897151947021484
15	00924	69	14.86252212524414
15	00201	70	14.859560012817385
15	01234	71	14.803995132446287
15	00853	72	14.790014266967772
15	00118	73	14.781672477722168
15	01154	74	14.779866218566896
15	01016	75	14.77923583984375
15	00108	76	14.68662452697754
15	00819	77	14.67104148864746
15	00017	78	14.663365364074709
15	00770	79	14.652610778808594
15	00647	80	14.582892417907717
15	00693	81	14.568754196166992
15	00662	82	14.564635276794434
15	00999	83	14.560539245605469
15	00786	84	14.55459976196289
15	00763	85	14.535605430603027
15	01066	86	14.527280807495115
15	00596	87	14.45764446258545
15	00713	88	14.454861640930176
15	00488	89	14.44566249847412
15	00733	90	14.42131233215332
15	00535	91	14.416380882263184
15	00048	92	14.40894889831543
15	00595	93	14.400992393493652
15	00840	94	14.388587951660156
15	00063	95	14.382373809814451
15	00540	96	14.340105056762695
15	00551	97	14.332900047302246
15	00279	98	14.28554344177246
15	01039	99	14.260074615478516
15	00121	100	14.252588272094728
16	00301	1	17.776872634887695
16	01119	2	17.483993530273438
16	00991	3	17.255308151245117
16	00659	4	17.05788803100586
16	00798	5	16.977502822875977
16	00649	6	16.533937454223633
16	00909	7	16.469966888427734
16	00596	8	16.400753021240234
16	00788	9	16.31839370727539
16	00875	10	15.97650909423828
16	00333	11	15.590576171875
16	00322	12	15.475566864013672
16	00186	13	15.320948600769045
16	00473	14	15.303829193115234
16	00772	15	14.95176124572754
16	01226	16	14.84380054473877
16	00801	17	14.625579833984377
16	01002	18	14.579385757446287
16	00396	19	14.50439739227295
16	00690	20	14.456974029541016
16	00661	21	14.228171348571776
16	00908	22	14.223872184753418
16	00796	23	14.160442352294922
16	00096	24	14.110109329223633
16	00870	25	13.851310729980469
16	00036	26	13.567849159240724
16	00775	27	13.51251983642578
16	00175	28	13.467361450195312
16	00900	29	13.420418739318848
16	00895	30	13.416590690612791
16	00443	31	13.353094100952148
16	00518	32	13.246538162231444
16	00099	33	13.1238374710083
16	00424	34	12.709739685058594
16	00867	35	12.689785957336426
16	00017	36	12.603351593017578
16	00422	37	12.590514183044434
16	00319	38	12.56246852874756
16	00712	39	12.537303924560549
16	00834	40	12.476845741271973
16	01064	41	12.412487983703612
16	00671	42	12.32717990875244
16	00113	43	12.235898971557615
16	00559	44	12.206365585327148
16	00968	45	12.077554702758787
16	00266	46	12.046152114868164
16	00330	47	11.977935791015623
16	01016	48	11.93223762512207
16	00984	49	11.91659927368164
16	00234	50	11.878790855407717
16	00835	51	11.839887619018556
16	00483	52	11.778363227844238
16	00297	53	11.709177017211914
16	00643	54	11.698663711547852
16	01154	55	11.695499420166016
16	01174	56	11.576988220214844
16	00545	57	11.561418533325195
16	00003	58	11.5006103515625
16	00872	59	11.497482299804688
16	00644	60	11.49232292175293
16	01216	61	11.476271629333496
16	00475	62	11.411230087280272
16	00946	63	11.386783599853516
16	00697	64	11.385787010192873
16	00501	65	11.380847930908203
16	01147	66	11.273160934448242
16	00089	67	11.271385192871094
16	00398	68	11.227335929870604
16	00822	69	11.22279930114746
16	00799	70	11.19350814819336
16	00148	71	11.168450355529783
16	00376	72	11.157899856567385
16	00174	73	11.152390480041504
16	01014	74	11.134721755981444
16	00482	75	11.13238525390625
16	00831	76	11.064375877380373
16	00733	77	11.054651260375977
16	00844	78	11.040779113769531
16	00038	79	11.001709938049316
16	00034	80	10.990316390991213
16	00860	81	10.933252334594728
16	00223	82	10.92776870727539
16	01049	83	10.917682647705078
16	00474	84	10.91198444366455
16	00797	85	10.88376808166504
16	00059	86	10.851629257202148
16	00205	87	10.849777221679688
16	00915	88	10.806011199951172
16	01028	89	10.7960786819458
16	00582	90	10.774531364440918
16	00614	91	10.76412868499756
16	01217	92	10.68037223815918
16	01019	93	10.6547212600708
16	00144	94	10.631743431091309
16	00776	95	10.599156379699709
16	00189	96	10.586750030517578
16	00877	97	10.556697845458984
16	00314	98	10.556214332580566
16	00071	99	10.554611206054688
16	01011	100	10.548718452453612
17	00693	1	18.011390686035156
17	00049	2	17.64742660522461
17	01107	3	17.54873275756836
17	00506	4	16.971782684326172
17	00852	5	16.79242515563965
17	00688	6	16.620813369750977
17	00392	7	16.59823989868164
17	00150	8	16.550947189331055
17	00823	9	16.172119140625
17	00650	10	16.08161163330078
17	00357	11	16.066299438476562
17	01101	12	15.60834789276123
17	00816	13	15.515663146972656
17	00185	14	15.479755401611328
17	00628	15	15.190166473388672
17	00414	16	15.047100067138672
17	00314	17	15.046485900878906
17	00089	18	15.01694393157959
17	00424	19	15.00605010986328
17	00755	20	14.972882270812988
17	00936	21	14.951608657836914
17	00962	22	14.899736404418944
17	00767	23	14.85127067565918
17	01168	24	14.709518432617188
17	00540	25	14.66908359527588
17	00810	26	14.63913917541504
17	00596	27	14.623804092407228
17	00205	28	14.456774711608888
17	00212	29	14.40263843536377
17	01128	30	14.366948127746582
17	00181	31	14.253034591674805
17	00961	32	14.123563766479492
17	00676	33	14.10888957977295
17	00648	34	14.10525131225586
17	00101	35	14.076404571533203
17	00899	36	14.040769577026367
17	00660	37	13.990144729614258
17	00730	38	13.923406600952148
17	00696	39	13.92339324951172
17	01188	40	13.91635036468506
17	00830	41	13.878939628601074
17	00815	42	13.87484359741211
17	00510	43	13.818015098571776
17	00394	44	13.806196212768556
17	00141	45	13.800519943237305
17	01076	46	13.793269157409668
17	00901	47	13.772909164428713
17	01115	48	13.772258758544922
17	00946	49	13.767828941345217
17	01234	50	13.765478134155272
17	00168	51	13.754895210266112
17	01106	52	13.747770309448242
17	00092	53	13.744630813598633
17	01093	54	13.720434188842772
17	00680	55	13.71306610107422
17	00662	56	13.582205772399902
17	00455	57	13.553314208984377
17	00707	58	13.539514541625977
17	01206	59	13.530271530151367
17	00878	60	13.505370140075684
17	00438	61	13.437705993652344
17	01091	62	13.426029205322266
17	00462	63	13.406777381896973
17	01008	64	13.363286972045898
17	01049	65	13.312742233276367
17	00584	66	13.302786827087402
17	01179	67	13.26865577697754
17	01028	68	13.254836082458496
17	01224	69	13.245471954345703
17	01037	70	13.195070266723633
17	01200	71	13.19087028503418
17	00945	72	13.175323486328123
17	00791	73	13.156673431396484
17	00657	74	13.152092933654783
17	00458	75	13.145442962646484
17	00291	76	13.11945629119873
17	01029	77	13.117740631103516
17	00238	78	13.098921775817873
17	01213	79	13.089995384216309
17	00546	80	13.086933135986328
17	00246	81	13.061253547668455
17	00798	82	13.05156707763672
17	00146	83	13.048568725585938
17	00543	84	12.959375381469728
17	00189	85	12.951614379882812
17	01181	86	12.939238548278809
17	00522	87	12.93514633178711
17	00698	88	12.90988826751709
17	01205	89	12.899212837219238
17	01158	90	12.894720077514648
17	00405	91	12.88795566558838
17	00603	92	12.857687950134276
17	00754	93	12.806658744812012
17	00559	94	12.801721572875977
17	00131	95	12.77987289428711
17	01117	96	12.778308868408203
17	01016	97	12.7713623046875
17	00159	98	12.763378143310549
17	00753	99	12.746045112609863
17	00955	100	12.743285179138184
18	00540	1	18.538578033447266
18	01016	2	18.02510643005371
18	01168	3	17.571849822998047
18	00181	4	16.900325775146484
18	00424	5	16.495731353759766
18	01213	6	16.481813430786133
18	00767	7	16.368274688720703
18	00089	8	16.28215217590332
18	00693	9	16.198650360107422
18	00993	10	15.961283683776855
18	00676	11	15.918082237243652
18	01107	12	15.884401321411133
18	00758	13	15.858572006225586
18	00185	14	15.834830284118652
18	00688	15	15.810344696044922
18	01115	16	15.677504539489746
18	00810	17	15.63534164428711
18	00658	18	15.413087844848633
18	00816	19	15.368782997131348
18	00660	20	15.348316192626951
18	00438	21	15.321487426757812
18	00538	22	15.263294219970703
18	01093	23	14.61333179473877
18	00684	24	14.55544090270996
18	00205	25	14.508877754211426
18	00997	26	14.319337844848633
18	01200	27	14.29277801513672
18	00543	28	14.206355094909668
18	00190	29	14.087335586547852
18	00355	30	14.062294006347656
18	01106	31	13.96333122253418
18	00924	32	13.948138236999512
18	00860	33	13.934247016906738
18	00992	34	13.91098690032959
18	00313	35	13.884072303771973
18	00794	36	13.849676132202148
18	00878	37	13.816067695617676
18	00126	38	13.811688423156738
18	00292	39	13.801095008850098
18	00392	40	13.792292594909668
18	00208	41	13.733511924743652
18	00614	42	13.723750114440918
18	01154	43	13.713777542114258
18	00596	44	13.67294692993164
18	00394	45	13.657230377197266
18	01171	46	13.65640640258789
18	01215	47	13.59897232055664
18	00395	48	13.598352432250977
18	00153	49	13.576737403869627
18	01181	50	13.569079399108888
18	00223	51	13.53869342803955
18	00963	52	13.514716148376465
18	00418	53	13.5115327835083
18	01066	54	13.478364944458008
18	00946	55	13.431262969970703
18	00648	56	13.429903030395508
18	00212	57	13.375343322753906
18	00278	58	13.360973358154297
18	00018	59	13.337173461914062
18	00063	60	13.265804290771484
18	00914	61	13.1876859664917
18	00680	62	13.181193351745604
18	01162	63	13.16352081298828
18	01039	64	13.150213241577148
18	01234	65	13.143654823303224
18	00988	66	13.127520561218262
18	00108	67	13.098880767822266
18	01165	68	13.087946891784668
18	00729	69	13.064443588256836
18	00314	70	13.03858757019043
18	01188	71	12.976394653320312
18	00960	72	12.972270965576172
18	00220	73	12.956570625305176
18	00297	74	12.954713821411133
18	00830	75	12.942276000976562
18	00867	76	12.921141624450684
18	00689	77	12.91526985168457
18	00189	78	12.912455558776855
18	01158	79	12.907331466674805
18	00102	80	12.90661334991455
18	00730	81	12.89484691619873
18	00790	82	12.878171920776367
18	00999	83	12.871891021728516
18	00969	84	12.869744300842283
18	01179	85	12.849043846130373
18	00031	86	12.847813606262209
18	00092	87	12.841595649719238
18	00501	88	12.8245210647583
18	01167	89	12.81633186340332
18	00785	90	12.81103801727295
18	01173	91	12.792637825012209
18	00320	92	12.780219078063965
18	00187	93	12.714306831359863
18	00971	94	12.710729598999023
18	00906	95	12.694348335266112
18	00246	96	12.683692932128906
18	00466	97	12.676485061645508
18	00998	98	12.66494083404541
18	00754	99	12.657039642333984
18	00813	100	12.636682510375977
19	00392	1	21.0857048034668
19	00314	2	20.49586296081543
19	00693	3	20.052207946777344
19	00205	4	19.68593406677246
19	00648	5	19.512496948242188
19	01107	6	19.08370590209961
19	00301	7	18.75424194335937
19	00852	8	18.391748428344727
19	00936	9	18.33500862121582
19	01234	10	18.189769744873047
19	00398	11	18.025991439819336
19	00798	12	17.973480224609375
19	00150	13	17.94509506225586
19	00559	14	17.928760528564453
19	00424	15	17.753528594970703
19	00394	16	17.656816482543945
19	00755	17	17.655345916748047
19	00901	18	17.299362182617188
19	00189	19	17.26108741760254
19	00602	20	17.221508026123047
19	00185	21	17.19855499267578
19	00089	22	17.098140716552734
19	00959	23	17.066835403442383
19	00092	24	17.017038345336914
19	01206	25	16.985034942626953
19	00297	26	16.89500617980957
19	01128	27	16.886302947998047
19	01175	28	16.864404678344727
19	01106	29	16.76946258544922
19	00830	30	16.747873306274414
19	00961	31	16.7327823638916
19	01076	32	16.600879669189453
19	00899	33	16.52315330505371
19	00767	34	16.474905014038086
19	00628	35	16.452619552612305
19	00462	36	16.450620651245117
19	00915	37	16.38494873046875
19	01192	38	16.364225387573242
19	00322	39	16.362537384033203
19	00676	40	16.31269645690918
19	00688	41	16.276845932006836
19	00658	42	16.235383987426758
19	00538	43	16.194456100463867
19	00506	44	16.153785705566406
19	00475	45	16.106014251708984
19	00662	46	16.10527801513672
19	01101	47	16.097850799560547
19	00928	48	16.092039108276367
19	00657	49	16.081756591796875
19	00962	50	16.012910842895508
19	00603	51	15.995309829711914
19	00870	52	15.972892761230469
19	00246	53	15.926695823669434
19	00441	54	15.87690544128418
19	00522	55	15.86240577697754
19	01205	56	15.84556007385254
19	00810	57	15.838817596435549
19	00186	58	15.805054664611816
19	00984	59	15.799198150634766
19	01049	60	15.78468894958496
19	00049	61	15.771883964538574
19	00419	62	15.770155906677246
19	00997	63	15.74152374267578
